289.0,현대에너지솔루션,55700.0,1400.0,-2.45%,5000.0,11200.0,10.45,17.71,-2.05
290.0,지누스,35800.0,2650.0,+7.99%,500.0,17232.0,15.74,15.56,11.57
291.0,KODEX Top5PlusTR,14795.0,370.0,+2.56%,0.0,41600.0,12.02,,
292.0,케이카,12750.0,300.0,+2.41%,500.0,48087.0,11.41,18.59,20.96
293.0,삼양홀딩스,71100.0,4000.0,+5.96%,5000.0,8564.0,7.71,7.25,14.53
294.0,부광약품,8510.0,200.0,+2.41%,500.0,71063.0,5.65,-447.89,-0.35
295.0,SK디스커버리,31750.0,400.0,+1.28%,5000.0,19038.0,8.93,1.59,9.77
296.0,파미셀,10050.0,130.0,+1.31%,500.0,60017.0,9.54,46.74,15.54
297.0,SPC삼립,69900.0,1300.0,+1.90%,5000.0,8629.0,3.32,10.45,12.68
298.0,이수화학,21500.0,550.0,-2.49%,5000.0,27960.0,4.25,10.5,35.21
299.0,티와이홀딩스,11700.0,50.0,-0.43%,500.0,50929.0,5.66,7.02,11.58
300.0,코오롱글로벌,23600.0,100.0,+0.43%,5000.0,25210.0,2.19,4.09,25.89
301.0,쿠쿠홀딩스,16550.0,150.0,+0.91%,100.0,35562.0,6.85,4.64,17.58
302.0,HANARO 200,31315.0,410.0,+1.33%,0.0,18700.0,0.06,,
303.0,KODEX 코스닥150,10260.0,110.0,+1.08%,0.0,56950.0,0.87,,
304.0,한화투자증권,2695.0,60.0,+2.28%,5000.0,214548.0,7.13,10.49,9.24
305.0,KODEX 자동차,16090.0,115.0,+0.72%,0.0,35900.0,0.03,,
306.0,TIGER 단기채권액티브,51085.0,0.0,0.00%,0.0,11298.0,0.0,,
307.0,화승엔터프라이즈,9370.0,160.0,+1.74%,500.0,60589.0,5.08,37.04,-1.24
308.0,한국단자,54300.0,800.0,-1.45%,500.0,10415.0,21.04,11.23,7.83
309.0,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),9895.0,105.0,-1.05%,0.0,56520.0,1.16,,
310.0,동원F&B,144000.0,1500.0,+1.05%,5000.0,3859.0,6.34,7.59,8.99
311.0,ARIRANG 200,31745.0,260.0,+0.83%,0.0,17500.0,0.08,,
312.0,KBSTAR KIS종합채권(A-이상)액티브,94235.0,70.0,+0.07%,0.0,5862.0,0.0,,
313.0,진원생명과학,7100.0,200.0,+2.90%,1000.0,77752.0,13.49,-20.94,-10.5
314.0,고려제강,23950.0,200.0,-0.83%,1000.0,23000.0,7.35,3.81,9.0
315.0,신영증권,57900.0,300.0,+0.52%,5000.0,9386.0,7.38,22.51,6.45
316.0,TIGER TOP10,9875.0,110.0,+1.13%,0.0,54850.0,0.19,,
317.0,QV 코스피 변동성 매칭형 양매도 ETN,7655.0,0.0,0.00%,0.0,70000.0,0.0,,
318.0,HSD엔진,7430.0,260.0,+3.63%,1000.0,71544.0,1.51,-9.66,-19.71
319.0,동아에스티,62800.0,800.0,+1.29%,5000.0,8447.0,20.51,25.89,1.97
320.0,세방,27400.0,200.0,-0.72%,500.0,19309.0,9.29,10.8,6.01
321.0,미래에셋증권2우B,3750.0,20.0,-0.53%,5000.0,140000.0,10.55,4.01,
322.0,삼성화재우,164000.0,500.0,+0.31%,500.0,3192.0,22.2,7.16,
323.0,프레스티지바이오파마,8640.0,340.0,+4.10%,0.0,60096.0,63.17,-3.66,-32.84
324.0,NICE,13700.0,500.0,+3.79%,500.0,37882.0,13.06,11.07,8.01
325.0,애경산업,19600.0,350.0,+1.82%,1000.0,26410.0,3.5,22.4,4.63
326.0,유안타증권,2590.0,10.0,+0.39%,5000.0,199597.0,63.34,-53.96,10.35
327.0,아모레퍼시픽우,48600.0,750.0,+1.57%,500.0,10558.0,61.83,49.09,
328.0,TIGER 미국달러단기채권액티브,11200.0,135.0,-1.19%,0.0,45650.0,0.01,,
329.0,경동나비엔,34900.0,150.0,+0.43%,1000.0,14569.0,7.07,7.76,20.2
330.0,미래에셋생명,2860.0,35.0,+1.24%,5000.0,177016.0,3.76,4.68,3.78
331.0,한국카본,11400.0,200.0,-1.72%,500.0,43961.0,9.77,200.0,3.73
332.0,한화손해보험,4260.0,150.0,+3.65%,5000.0,116739.0,6.89,2.62,6.13
333.0,에이프로젠,652.0,23.0,+3.66%,500.0,761007.0,8.4,-2.59,-5.5
334.0,신한알파리츠,6720.0,30.0,-0.44%,1000.0,73830.0,5.51,36.13,1.68
335.0,삼성SDI우,305000.0,12500.0,-3.94%,5000.0,1618.0,18.54,12.51,
336.0,삼성 레버리지 WTI원유 선물 ETN,1215.0,45.0,-3.57%,0.0,404000.0,0.0,,
337.0,엠씨넥스,27200.0,350.0,+1.30%,500.0,17978.0,7.92,10.13,14.32
338.0,ACE 200,31505.0,390.0,+1.25%,0.0,15450.0,8.15,,
339.0,KOSEF 200TR,38065.0,465.0,+1.24%,0.0,12650.0,0.08,,
340.0,KODEX 선진국MSCI World,20095.0,25.0,-0.12%,0.0,23900.0,0.0,,
341.0,SK디앤디,21550.0,400.0,+1.89%,1000.0,22190.0,4.75,3.63,22.91
342.0,ACE 미국S&P500,13100.0,45.0,-0.34%,0.0,36400.0,0.78,,
343.0,LF,16300.0,150.0,-0.91%,5000.0,29240.0,22.43,3.74,9.24
344.0,애경케미칼,9770.0,250.0,+2.63%,500.0,48649.0,8.28,5.96,14.23
345.0,SGC에너지,32250.0,500.0,+1.57%,5000.0,14677.0,3.55,5.25,10.22
346.0,롯데손해보험,1505.0,15.0,+1.01%,1000.0,310336.0,0.62,6.24,12.3
347.0,KB스타리츠,4545.0,5.0,+0.11%,500.0,101414.0,0.06,-73.31,
348.0,KODEX 단기변동금리부채권액티브,104825.0,30.0,+0.03%,0.0,4375.0,0.0,,
349.0,동일산업,189000.0,0.0,0.00%,5000.0,2425.0,2.11,12.31,11.48
350.0,세아홀딩스,114000.0,7000.0,+6.54%,5000.0,4000.0,0.59,3.34,2.59
351.0,자화전자,22600.0,500.0,+2.26%,500.0,20059.0,2.01,223.76,7.54
352.0,KODEX 미국S&P500TR,11530.0,40.0,-0.35%,0.0,39200.0,0.05,,
353.0,TIGER 미국S&P500선물(H),46190.0,460.0,+1.01%,0.0,9775.0,0.03,,
354.0,KOSEF 국고채10년,110550.0,175.0,+0.16%,0.0,4050.0,0.0,,
355.0,신한 레버리지 WTI원유 선물 ETN(H),885.0,25.0,-2.75%,0.0,500000.0,0.0,,
356.0,남해화학,8890.0,30.0,+0.34%,1000.0,49679.0,4.58,5.2,
357.0,DI동일,17250.0,50.0,-0.29%,500.0,25568.0,2.32,8.13,8.01
358.0,코람코에너지리츠,4965.0,20.0,-0.40%,500.0,88534.0,1.31,19.78,3.15
359.0,풀무원,11450.0,600.0,+5.53%,500.0,38121.0,0.57,51.81,2.91
360.0,스카이라이프,9100.0,560.0,+6.56%,2500.0,47822.0,10.64,7.71,7.87
361.0,JW중외제약,19200.0,200.0,+1.05%,2500.0,22178.0,7.08,37.21,-0.47
362.0,송원산업,17650.0,50.0,+0.28%,500.0,24000.0,17.01,2.83,14.43
363.0,삼양사,40950.0,500.0,+1.24%,5000.0,10313.0,4.44,10.06,3.39
364.0,국도화학,46300.0,1250.0,+2.77%,5000.0,9011.0,19.15,3.49,23.53
365.0,한국자산신탁,3355.0,40.0,+1.21%,500.0,123978.0,6.24,3.62,13.28
366.0,LG헬로비전,5330.0,240.0,+4.72%,2500.0,77447.0,5.47,11.22,4.2
367.0,TIGER KRX2차전지K-뉴딜,14655.0,545.0,-3.59%,0.0,28100.0,1.01,,
368.0,잇츠한불,18750.0,1100.0,+6.23%,500.0,21929.0,0.66,-89.71,-4.5
369.0,신영증권우,57600.0,0.0,0.00%,5000.0,7054.0,6.41,22.4,
370.0,빙그레,41200.0,700.0,+1.73%,5000.0,9851.0,20.05,-28.18,-3.37
371.0,이수페타시스,6370.0,590.0,+10.21%,1000.0,63246.0,2.77,4.72,-3.78
372.0,세아제강,142000.0,2500.0,+1.79%,5000.0,2836.0,9.5,2.5,14.34
373.0,KODEX 코스피,24270.0,175.0,+0.73%,0.0,16500.0,0.04,,
374.0,ACE 미국나스닥100,11680.0,40.0,+0.34%,0.0,33800.0,0.04,,
375.0,아세아시멘트,10050.0,0.0,0.00%,500.0,38958.0,4.16,5.96,11.01
376.0,TIGER 차이나항셍테크,6325.0,165.0,+2.68%,0.0,61650.0,1.21,,
377.0,대원제약,17800.0,50.0,-0.28%,500.0,21861.0,19.41,11.19,3.23
378.0,유나이티드제약,23750.0,0.0,0.00%,500.0,16245.0,8.02,7.4,9.92
379.0,BGF,4020.0,50.0,-1.23%,1000.0,95717.0,4.52,7.2,4.26
380.0,삼진제약,27650.0,600.0,+2.22%,1000.0,13900.0,6.51,39.73,12.69
381.0,TYM,2520.0,10.0,-0.40%,500.0,152354.0,3.64,3.17,14.28
382.0,신성이엔지,1860.0,20.0,+1.09%,500.0,205848.0,4.89,58.12,-7.97
383.0,맵스리얼티1,4115.0,55.0,-1.32%,0.0,92834.0,3.51,,
384.0,교보증권,5870.0,160.0,+2.80%,5000.0,64653.0,3.25,4.93,10.79
385.0,이엔플러스,6480.0,220.0,-3.28%,500.0,58338.0,2.52,-11.8,-30.57
386.0,한일현대시멘트,19550.0,100.0,+0.51%,5000.0,19328.0,0.32,9.07,13.92
387.0,서흥,32300.0,150.0,+0.47%,500.0,11569.0,10.48,7.92,14.79
388.0,흥아해운,1540.0,45.0,+3.01%,500.0,240425.0,0.72,-22.0,42.88
389.0,코오롱플라스틱,9730.0,60.0,+0.62%,1000.0,38000.0,0.85,13.9,10.38
390.0,일양약품,19350.0,300.0,+1.57%,2500.0,19086.0,9.1,17.77,6.67
391.0,KODEX 미국FANG플러스(H),18700.0,465.0,+2.55%,0.0,19690.0,0.11,,
392.0,이연제약,20250.0,750.0,+3.85%,500.0,17999.0,1.46,74.45,2.33
393.0,SIMPAC,5530.0,60.0,+1.10%,500.0,65430.0,4.0,3.15,17.98
394.0,삼아알미늄,32850.0,200.0,+0.61%,500.0,11000.0,33.8,21.26,10.46
395.0,KODEX 미국나스닥100TR,10040.0,35.0,+0.35%,0.0,35900.0,0.3,,
396.0,효성화학,112000.0,0.0,0.00%,5000.0,3190.0,7.07,-1.11,15.58
397.0,아세아제지,39800.0,150.0,-0.38%,5000.0,8957.0,3.26,3.86,13.5
398.0,키다리스튜디오,9730.0,1360.0,+16.25%,500.0,36601.0,0.32,324.33,2.84
399.0,대신증권우,13650.0,100.0,+0.74%,5000.0,26000.0,10.3,5.3,
400.0,롯데정보통신,23000.0,200.0,+0.88%,5000.0,15396.0,1.2,22.75,8.19
401.0,한국토지신탁,1400.0,5.0,+0.36%,1000.0,252489.0,11.81,5.34,14.37
402.0,HL홀딩스,33750.0,950.0,+2.90%,5000.0,10472.0,8.95,7.34,11.19
403.0,HDC,5840.0,90.0,+1.57%,5000.0,59742.0,17.66,-13.97,4.9
404.0,TIGER 일본니케이225,15800.0,40.0,+0.25%,0.0,21940.0,0.0,,
405.0,아이마켓코리아,10350.0,0.0,0.00%,500.0,33429.0,8.12,12.22,10.52
406.0,HJ중공업,4150.0,20.0,-0.48%,5000.0,83274.0,19.61,-2.76,-37.18
407.0,한일홀딩스,11200.0,50.0,-0.44%,1000.0,30833.0,2.91,4.72,3.32
408.0,방림,8160.0,210.0,+2.64%,500.0,42314.0,1.45,82.42,3.79
409.0,신도리코,34250.0,700.0,-2.00%,5000.0,10080.0,9.68,5.14,10.62
410.0,삼화콘덴서,33200.0,1000.0,+3.11%,1000.0,10395.0,6.21,14.11,15.15
411.0,퍼시스,29950.0,50.0,+0.17%,1000.0,11500.0,18.71,27.4,9.41
412.0,신대양제지,85200.0,0.0,0.00%,5000.0,4030.0,8.24,6.62,11.31
413.0,이리츠코크렙,5400.0,40.0,-0.74%,500.0,63342.0,1.22,18.82,3.65
414.0,신성통상,2380.0,10.0,-0.42%,500.0,143708.0,0.99,4.01,25.2
415.0,제주은행,10550.0,740.0,+7.54%,5000.0,32129.0,1.31,24.48,3.6
416.0,KEC,2340.0,45.0,+1.96%,500.0,144763.0,2.59,146.25,4.41
417.0,한솔제지,14200.0,100.0,+0.71%,5000.0,23801.0,11.92,4.99,2.08
418.0,SK렌터카,7050.0,50.0,+0.71%,500.0,47286.0,0.56,14.81,4.35
419.0,한미글로벌,30400.0,800.0,-2.56%,500.0,10958.0,4.05,17.79,11.52
420.0,한화3우B,14750.0,100.0,-0.67%,5000.0,22472.0,13.1,1.06,
421.0,조광피혁,49850.0,1000.0,+2.05%,5000.0,6649.0,0.35,82.67,3.24
422.0,DL건설,15000.0,150.0,-0.99%,5000.0,22053.0,2.55,4.12,19.95
423.0,케이씨텍,15850.0,50.0,+0.32%,500.0,20862.0,10.16,5.24,11.45
424.0,환인제약,17600.0,0.0,0.00%,500.0,18600.0,14.35,14.53,8.7
425.0,지역난방공사,28250.0,450.0,+1.62%,5000.0,11579.0,0.58,-1.37,1.18
426.0,한국쉘석유,251000.0,1500.0,+0.60%,5000.0,1300.0,62.09,11.61,27.97
427.0,일동홀딩스,28250.0,450.0,+1.62%,1000.0,11540.0,1.09,-3.1,-80.54
428.0,KG케미칼,23450.0,200.0,-0.85%,5000.0,13866.0,4.9,1.62,17.39
429.0,E1,47300.0,650.0,-1.36%,5000.0,6860.0,3.6,4.24,10.57
430.0,KODEX 코스닥150선물인버스,5240.0,50.0,-0.95%,0.0,61800.0,6.53,,
431.0,락앤락,6450.0,190.0,+3.04%,500.0,50200.0,77.29,38.62,2.38
432.0,코리아써키트,13700.0,350.0,+2.62%,500.0,23621.0,4.16,4.26,14.99
433.0,세진중공업,5680.0,30.0,+0.53%,500.0,56849.0,1.17,-61.74,10.3
434.0,SK증권,683.0,9.0,+1.34%,500.0,472590.0,5.47,62.09,6.77
435.0,영풍제지,14450.0,750.0,+5.47%,500.0,22295.0,0.34,53.32,4.92
436.0,수산인더스트리,22500.0,150.0,+0.67%,200.0,14286.0,1.04,4.26,21.9
437.0,광동제약,6080.0,20.0,+0.33%,1000.0,52421.0,19.18,13.51,4.92
438.0,티웨이항공,1985.0,10.0,-0.50%,500.0,160330.0,0.23,-1.96,-190.16
439.0,조선내화,79000.0,100.0,+0.13%,5000.0,4000.0,2.7,7.97,3.91
440.0,현대차증권,9940.0,210.0,-2.07%,5000.0,31713.0,2.84,3.82,10.58
441.0,농심홀딩스,67500.0,1000.0,+1.50%,5000.0,4638.0,1.47,6.41,4.88
442.0,롯데하이마트,13200.0,100.0,-0.75%,5000.0,23608.0,6.29,-0.61,-3.06
443.0,LX하우시스,34450.0,50.0,+0.15%,5000.0,8968.0,15.91,-7.0,1.54
444.0,남양유업,426500.0,8000.0,+1.91%,5000.0,720.0,8.81,-6.77,-6.99
445.0,남선알미늄,2365.0,50.0,+2.16%,500.0,129079.0,4.82,8.89,19.6
446.0,CJ4우(전환),72200.0,2500.0,+3.59%,5000.0,4227.0,3.81,7.33,
447.0,도화엔지니어링,9030.0,20.0,+0.22%,500.0,33720.0,1.93,13.66,5.75
448.0,대성에너지,11050.0,100.0,+0.91%,1000.0,27500.0,0.8,28.19,3.77
449.0,한진,20250.0,250.0,+1.25%,5000.0,14948.0,9.31,-134.11,13.72
450.0,화신,8660.0,50.0,-0.57%,500.0,34920.0,7.63,3.43,8.96
451.0,대한제강,12200.0,100.0,-0.81%,1000.0,24647.0,7.69,2.55,24.75
452.0,한국콜마홀딩스,16150.0,400.0,+2.54%,500.0,18577.0,14.89,23.2,3.61
453.0,경방,10850.0,100.0,-0.91%,500.0,27415.0,1.13,43.75,2.98
454.0,엘브이엠씨홀딩스,2980.0,10.0,+0.34%,0.0,99455.0,16.75,-21.91,-4.45
455.0,금호건설,8020.0,550.0,+7.36%,5000.0,36954.0,6.87,4.59,28.4
456.0,KBSTAR 단기통안채,106175.0,5.0,0.00%,0.0,2785.0,0.0,,
457.0,코오롱,23400.0,350.0,+1.52%,5000.0,12626.0,9.61,2.56,17.18
458.0,SNT중공업,8880.0,150.0,-1.66%,2500.0,33253.0,3.31,10.72,9.44
459.0,웅진씽크빅,2555.0,5.0,+0.20%,500.0,115506.0,3.86,20.77,11.81
460.0,경동인베스트,124500.0,1000.0,+0.81%,5000.0,2365.0,7.8,17.56,3.43
461.0,STX엔진,12750.0,100.0,+0.79%,2500.0,23009.0,0.0,-56.17,0.37
462.0,KOSEF 200,31180.0,320.0,+1.04%,0.0,9400.0,0.0,,
463.0,한전산업,8970.0,130.0,+1.47%,500.0,32600.0,0.99,22.54,10.22
464.0,삼부토건,1475.0,60.0,+4.24%,1000.0,197673.0,4.11,-20.49,3.67
465.0,아세아,132000.0,500.0,+0.38%,5000.0,2191.0,4.24,3.18,12.23
466.0,대동,12000.0,350.0,+3.00%,1000.0,23932.0,4.34,7.12,10.06
467.0,대상홀딩스,7900.0,150.0,+1.94%,1000.0,36213.0,4.66,6.36,7.92
468.0,KBSTAR KIS단기종합채권(AA-이상)액티브,101745.0,20.0,+0.02%,0.0,2809.0,0.08,,
469.0,금호석유우,94300.0,3100.0,+3.40%,5000.0,3023.0,6.34,2.68,
470.0,풍산홀딩스,27350.0,150.0,-0.55%,5000.0,10410.0,8.86,3.17,21.53
471.0,한국철강,6640.0,60.0,-0.90%,1000.0,42450.0,10.36,3.74,13.71
472.0,현대퓨처넷,2555.0,20.0,+0.79%,500.0,110203.0,6.72,-8.69,12.79
473.0,한국금융지주우,47950.0,300.0,+0.63%,5000.0,5858.0,14.51,3.36,
474.0,모토닉,8510.0,50.0,+0.59%,500.0,33000.0,10.45,15.22,2.87
475.0,하나제약,15800.0,100.0,+0.64%,500.0,17773.0,0.93,11.45,11.57
476.0,테이팩스,59000.0,500.0,+0.85%,500.0,4718.0,1.95,12.3,15.39
477.0,제일약품,18900.0,400.0,+2.16%,500.0,14705.0,2.69,-13.52,-7.32
478.0,삼양패키징,17600.0,150.0,+0.86%,5000.0,15789.0,5.32,22.62,9.64
479.0,성신양회,11250.0,250.0,-2.17%,5000.0,24516.0,4.64,19.98,1.57
480.0,조일알미늄,2170.0,20.0,+0.93%,500.0,126632.0,1.52,9.08,11.25
481.0,미래에셋 레버리지 원유선물혼합 ETN(H),6690.0,205.0,-2.97%,0.0,41000.0,0.0,,
482.0,종근당홀딩스,54700.0,600.0,-1.08%,2500.0,5010.0,5.58,-134.07,2.96
483.0,KISCO홀딩스,16900.0,1050.0,+6.62%,1000.0,16176.0,7.04,3.4,12.69
484.0,HLB글로벌,6440.0,130.0,+2.06%,500.0,42367.0,5.71,-21.54,-12.23
485.0,YG PLUS,4300.0,140.0,+3.37%,500.0,63429.0,1.24,11.81,19.57
486.0,무림P&P,4355.0,20.0,+0.46%,2500.0,62368.0,2.26,7.39,3.09
487.0,AJ네트웍스,5800.0,20.0,+0.35%,1000.0,46822.0,3.15,8.66,23.75
488.0,대한방직,51000.0,0.0,0.00%,1000.0,5300.0,0.44,-44.04,1.13
489.0,에어부산,2310.0,10.0,-0.43%,1000.0,116640.0,0.85,-0.63,-220.9
490.0,그린케미칼,11100.0,250.0,-2.20%,500.0,24000.0,0.82,14.43,13.46
491.0,SNT홀딩스,16300.0,300.0,+1.88%,500.0,16304.0,9.75,4.2,8.56
492.0,신세계 I&C,15400.0,50.0,+0.33%,500.0,17200.0,1.39,3.04,16.0
493.0,아주스틸,10000.0,80.0,+0.81%,500.0,26452.0,20.71,28.99,18.76
494.0,KBSTAR Fn수소경제테마,9395.0,95.0,+1.02%,0.0,28150.0,0.0,,
495.0,삼익THK,12500.0,50.0,+0.40%,500.0,21000.0,34.43,12.66,6.1
496.0,미원홀딩스,113000.0,1000.0,-0.88%,500.0,2320.0,0.22,8.15,18.16
497.0,광주신세계,32650.0,200.0,+0.62%,1000.0,8000.0,12.46,4.42,7.26
498.0,KODEX 23-12 은행채(AA+이상)액티브,10070.0,10.0,+0.10%,0.0,25870.0,0.0,,
499.0,삼성출판사,26000.0,350.0,+1.36%,500.0,10000.0,0.65,22.95,1.9
500.0,동화약품,9250.0,50.0,+0.54%,1000.0,27931.0,4.56,11.28,5.27
501.0,동양,1080.0,10.0,-0.92%,500.0,238684.0,5.19,216.0,2.04
502.0,KODEX 삼성그룹밸류,8625.0,50.0,-0.58%,0.0,29400.0,0.02,,
503.0,교촌에프앤비,10150.0,50.0,+0.50%,500.0,24983.0,0.26,16.69,17.91
504.0,알루코,2815.0,15.0,+0.54%,500.0,89969.0,1.15,24.48,1.93
505.0,서연이화,9360.0,240.0,-2.50%,500.0,27028.0,10.5,3.43,4.15
506.0,유진투자증권,2600.0,55.0,+2.16%,5000.0,96866.0,6.12,4.78,9.93
507.0,케이씨,18450.0,100.0,+0.54%,500.0,13554.0,6.37,2.67,8.28
508.0,KODEX K-메타버스액티브,7770.0,165.0,+2.17%,0.0,32000.0,0.81,,
509.0,스틱인베스트먼트,5960.0,160.0,-2.61%,500.0,41678.0,3.23,,28.35
510.0,NPC,6730.0,0.0,0.00%,500.0,36720.0,2.79,10.04,8.49
511.0,삼성 인버스 2X WTI원유 선물 ETN,165.0,5.0,+3.13%,0.0,1497000.0,0.02,,
512.0,사조대림,26800.0,500.0,+1.90%,5000.0,9164.0,4.35,4.2,16.06
513.0,자이에스앤디,6310.0,70.0,+1.12%,1000.0,38783.0,1.18,3.47,
514.0,TCC스틸,9620.0,180.0,-1.84%,1000.0,25386.0,1.51,7.87,21.49
515.0,KPX케미칼,50200.0,600.0,-1.18%,5000.0,4840.0,28.42,6.85,8.83
516.0,삼영무역,13100.0,50.0,+0.38%,500.0,18467.0,20.08,6.1,10.12
517.0,일성신약,90400.0,2500.0,+2.84%,5000.0,2660.0,1.94,2.25,-0.39
518.0,하이트진로홀딩스,10350.0,100.0,+0.98%,5000.0,23207.0,7.36,4.64,6.48
519.0,동성케미컬,4830.0,170.0,+3.65%,1000.0,49690.0,2.88,8.88,5.75
520.0,일신방직,99500.0,1100.0,+1.12%,5000.0,2400.0,7.73,6.65,8.48
521.0,대한제당,2660.0,35.0,+1.33%,500.0,89697.0,2.33,12.09,4.08
522.0,대창단조,8340.0,270.0,-3.14%,500.0,28572.0,5.23,6.04,13.3
523.0,LS전선아시아,7770.0,40.0,-0.51%,500.0,30625.0,1.37,18.03,10.21
524.0,일진다이아,16750.0,250.0,-1.47%,1000.0,14203.0,0.78,41.05,2.86
525.0,KPX홀딩스,55000.0,200.0,-0.36%,5000.0,4225.0,31.06,4.95,5.79
526.0,S-Oil우,57700.0,600.0,+1.05%,2500.0,4022.0,13.15,3.11,
527.0,이월드,1635.0,5.0,+0.31%,1000.0,141806.0,0.54,-32.06,-4.59
528.0,유니퀘스트,8460.0,10.0,-0.12%,500.0,27356.0,52.32,3.18,23.53
529.0,현대코퍼레이션,17450.0,200.0,+1.16%,5000.0,13229.0,7.07,2.09,11.21
530.0,대한제분,136500.0,500.0,+0.37%,5000.0,1690.0,8.49,14.75,10.53
531.0,BYC,369000.0,3500.0,-0.94%,5000.0,625.0,1.59,7.44,6.39
532.0,대교,2705.0,65.0,+2.46%,500.0,84703.0,2.19,-4.15,-8.22
533.0,AK홀딩스,17250.0,50.0,+0.29%,5000.0,13248.0,2.96,-4.16,-17.3
534.0,사조산업,45500.0,1400.0,+3.17%,5000.0,5000.0,3.66,3.91,10.57
535.0,CJ제일제당 우,169000.0,500.0,+0.30%,5000.0,1327.0,29.23,4.15,
536.0,TIGER 글로벌자율주행&전기차SOLACTIVE,9475.0,65.0,+0.69%,0.0,23640.0,0.49,,
537.0,화승인더,4045.0,15.0,+0.37%,500.0,55320.0,9.31,8.57,-0.59
538.0,넥센,4175.0,20.0,-0.48%,500.0,53544.0,1.61,16.9,2.68
539.0,디앤디플랫폼리츠,3465.0,10.0,+0.29%,1000.0,64400.0,1.18,75.33,0.94
540.0,한독,16200.0,100.0,+0.62%,500.0,13764.0,1.51,66.67,0.86
541.0,KBSTAR ESG사회책임투자,10270.0,195.0,+1.94%,0.0,21650.0,0.0,,
542.0,태림포장,3135.0,30.0,+0.97%,500.0,70806.0,0.63,16.95,5.38
543.0,대덕,6540.0,100.0,+1.55%,500.0,33890.0,7.04,8.13,-0.39
544.0,KBSTAR 미국나스닥100,11325.0,40.0,+0.35%,0.0,19500.0,0.05,,
545.0,KBSTAR 23-11 회사채(AA-이상)액티브,50440.0,15.0,+0.03%,0.0,4364.0,0.0,,
546.0,에스엠벡셀,1970.0,40.0,+2.07%,500.0,111252.0,0.45,-24.32,
547.0,KSS해운,9480.0,60.0,+0.64%,500.0,23086.0,6.16,3.16,18.34
548.0,KODEX 은행,6580.0,170.0,+2.65%,0.0,33250.0,0.0,,
549.0,포스코스틸리온,36400.0,300.0,-0.82%,5000.0,6000.0,1.75,4.24,37.59
550.0,TIGER 리츠부동산인프라,4620.0,5.0,+0.11%,0.0,46950.0,0.06,,
551.0,TIGER 차이나CSI300,9960.0,85.0,+0.86%,0.0,21750.0,0.82,,
552.0,JW홀딩스,3065.0,10.0,-0.33%,500.0,70445.0,1.78,55.73,-2.75
553.0,에이프로젠제약,540.0,3.0,+0.56%,500.0,398576.0,3.55,17.42,1.6
554.0,KBSTAR 코스피,24435.0,160.0,+0.66%,0.0,8800.0,0.0,,
555.0,한신기계,6600.0,0.0,0.00%,500.0,32446.0,4.52,132.0,4.86
556.0,신한서부티엔디리츠,3800.0,0.0,0.00%,1000.0,55956.0,1.59,64.41,
557.0,TIGER KRX BBIG K-뉴딜,7080.0,5.0,+0.07%,0.0,29750.0,0.1,,
558.0,ACE 단기통안채,101545.0,5.0,0.00%,0.0,2071.0,0.0,,
559.0,진흥기업,1440.0,5.0,+0.35%,500.0,145472.0,0.8,4.08,36.86
560.0,SOL 종합채권(AA-이상)액티브,98080.0,190.0,+0.19%,0.0,2129.0,0.0,,
561.0,선진,8750.0,100.0,+1.16%,500.0,23780.0,12.44,-7.15,10.96
562.0,GS글로벌,2500.0,15.0,+0.60%,2500.0,82534.0,4.25,5.59,7.56
563.0,대원강업,3325.0,65.0,+1.99%,500.0,62000.0,2.15,15.83,-1.49
564.0,TIGER Fn메타버스,7565.0,195.0,+2.65%,0.0,27250.0,1.16,,
565.0,유수홀딩스,7900.0,460.0,+6.18%,2500.0,26042.0,15.75,5.81,7.79
566.0,일진홀딩스,4160.0,10.0,-0.24%,1000.0,49347.0,4.59,9.88,5.68
567.0,SOL 200TR,10850.0,125.0,+1.17%,0.0,18900.0,0.17,,
568.0,HDC랩스,7900.0,40.0,-0.50%,500.0,25958.0,4.39,21.29,4.23
569.0,경농,10500.0,450.0,+4.48%,500.0,19523.0,0.76,9.15,7.85
570.0,한세예스24홀딩스,5100.0,70.0,+1.39%,500.0,40000.0,2.93,4.89,9.57
571.0,백산,8690.0,90.0,+1.05%,500.0,23405.0,3.24,4.43,14.37
572.0,쎌마테라퓨틱스,6410.0,0.0,0.00%,500.0,31697.0,0.24,-92.9,-82.41
573.0,두산우,50800.0,400.0,+0.79%,5000.0,3996.0,14.09,-10.26,
574.0,금호에이치티,1005.0,5.0,+0.50%,500.0,201043.0,1.23,-7.5,-6.25
575.0,삼성 인버스 2X 천연가스 선물 ETN C,20150.0,415.0,+2.10%,0.0,10000.0,0.0,,
576.0,부국증권,19350.0,50.0,-0.26%,5000.0,10370.0,1.11,5.78,12.68
577.0,예스코홀딩스,33400.0,0.0,0.00%,5000.0,6000.0,11.91,-11.76,4.47
578.0,아모레G3우(전환),28250.0,1500.0,+5.61%,500.0,7092.0,5.38,73.0,
579.0,LS네트웍스,2535.0,50.0,+2.01%,5000.0,78803.0,0.12,13.0,11.48
580.0,현대리바트,9700.0,260.0,+2.75%,1000.0,20535.0,4.87,54.49,2.78
581.0,흥국화재,3095.0,25.0,+0.81%,5000.0,64243.0,2.0,1.72,8.77
582.0,동부건설,8660.0,350.0,+4.21%,5000.0,22875.0,1.64,4.73,22.97
